user_id,event_type,amount,timestamp
22c0f6d9,add_to_cart,0.0,2026-05-16 16:46:10
6339f001,purchase,412.22,2026-05-16 16:46:12
84c35c8b,product_view,0.0,2026-05-16 16:46:13
70da7718,add_to_cart,0.0,2026-05-16 16:46:14
2770b457,purchase,572.19,2026-05-16 16:46:16
67d4a0e1,product_view,0.0,2026-05-16 16:46:17
48d95840,purchase,533.74,2026-05-16 16:46:17
63a7a9be,purchase,1097.23,2026-05-16 16:46:19
eee7297f,purchase,1090.1,2026-05-16 16:46:20
cbbac21b,login,0.0,2026-05-16 16:46:22
cb5f8ebd,product_view,0.0,2026-05-16 16:46:22
ff156d36,product_view,0.0,2026-05-16 16:46:23
a44d9e93,login,0.0,2026-05-16 16:46:25
27402988,add_to_cart,0.0,2026-05-16 16:46:26
8ef15428,purchase,1380.45,2026-05-16 16:46:27
60e90775,product_view,0.0,2026-05-16 16:46:28
66414148,login,0.0,2026-05-16 16:46:30
06c09b0e,add_to_cart,0.0,2026-05-16 16:46:31
d60dffc2,add_to_cart,0.0,2026-05-16 16:46:32
58d135ec,product_view,0.0,2026-05-16 16:46:33
390807ab,add_to_cart,0.0,2026-05-16 16:46:34
feb3c39c,product_view,0.0,2026-05-16 16:46:35
8ba6b39c,purchase,461.45,2026-05-16 16:46:36
bdd25d60,product_view,0.0,2026-05-16 16:46:37
dcdacf3b,purchase,250.19,2026-05-16 16:46:38
1a9107d6,login,0.0,2026-05-16 16:46:39
67c5f5d7,add_to_cart,0.0,2026-05-16 16:46:40
95f6eb00,product_view,0.0,2026-05-16 16:46:42
a1bba286,product_view,0.0,2026-05-16 16:46:43
081aaac7,product_view,0.0,2026-05-16 16:46:45
6e8f34af,product_view,0.0,2026-05-16 16:46:45
f26ce082,purchase,1293.39,2026-05-16 16:46:47
6919d807,login,0.0,2026-05-16 16:46:49
cd334d6d,product_view,0.0,2026-05-16 16:46:51
474196d0,add_to_cart,0.0,2026-05-16 16:46:51
29ea0b42,login,0.0,2026-05-16 16:46:52
9e2d131f,add_to_cart,0.0,2026-05-16 16:46:53
f9a612d6,add_to_cart,0.0,2026-05-16 16:46:54
1b112ce5,product_view,0.0,2026-05-16 16:46:55
9576421f,login,0.0,2026-05-16 16:46:56
66e29d69,login,0.0,2026-05-16 16:46:57
c6154225,product_view,0.0,2026-05-16 16:46:59
64de6fa4,add_to_cart,0.0,2026-05-16 16:47:01
c1212a24,product_view,0.0,2026-05-16 16:47:02
3a7bdd94,purchase,213.68,2026-05-16 16:47:02
44516f35,purchase,1321.54,2026-05-16 16:47:04
7371150f,product_view,0.0,2026-05-16 16:47:05
0f35514e,login,0.0,2026-05-16 16:47:07
4ee8f0f3,login,0.0,2026-05-16 16:47:09
06c09b0e,product_view,0.0,2026-05-16 16:47:11
1114d93c,add_to_cart,0.0,2026-05-16 16:47:12
35d67e7d,purchase,447.13,2026-05-16 16:47:13
f2d8236a,add_to_cart,0.0,2026-05-16 16:47:14
608771eb,product_view,0.0,2026-05-16 16:47:16
58fbeca3,login,0.0,2026-05-16 16:47:18
df393245,add_to_cart,0.0,2026-05-16 16:47:19
810da40b,purchase,954.77,2026-05-16 16:47:20
c0b45893,login,0.0,2026-05-16 16:47:21
b2a01ea3,add_to_cart,0.0,2026-05-16 16:47:22
a8a975cb,product_view,0.0,2026-05-16 16:47:23
c1c4916b,product_view,0.0,2026-05-16 16:47:25
875775e5,product_view,0.0,2026-05-16 16:47:26
a1465eaf,login,0.0,2026-05-16 16:47:27
1c67430a,add_to_cart,0.0,2026-05-16 16:47:28
00d97948,login,0.0,2026-05-16 16:47:29
ed426798,login,0.0,2026-05-16 16:47:30
6d0b56dc,purchase,1398.53,2026-05-16 16:47:32
dcdacf3b,product_view,0.0,2026-05-16 16:47:33
b8cf533f,product_view,0.0,2026-05-16 16:47:34
a9cce59d,login,0.0,2026-05-16 16:47:35
d3e54d9a,purchase,1185.67,2026-05-16 16:47:35
157b7fb0,login,0.0,2026-05-16 16:47:37
cbdba6db,login,0.0,2026-05-16 16:47:39
cbbac21b,login,0.0,2026-05-16 16:47:40
07478942,add_to_cart,0.0,2026-05-16 16:47:42
fd5e3b55,add_to_cart,0.0,2026-05-16 16:47:43
6aefcb90,product_view,0.0,2026-05-16 16:47:44
7e85f1e1,add_to_cart,0.0,2026-05-16 16:47:45
01b7224b,add_to_cart,0.0,2026-05-16 16:47:47
58c4bdaa,add_to_cart,0.0,2026-05-16 16:47:48
6e8f34af,purchase,517.01,2026-05-16 16:47:50
d3e54d9a,add_to_cart,0.0,2026-05-16 16:47:52
c66f87ba,product_view,0.0,2026-05-16 16:47:53
df6bf905,product_view,0.0,2026-05-16 16:47:55
f92500c8,product_view,0.0,2026-05-16 16:47:57
d1c8840c,login,0.0,2026-05-16 16:47:58
293a0a48,add_to_cart,0.0,2026-05-16 16:48:00
0998915c,add_to_cart,0.0,2026-05-16 16:48:00
ed426798,add_to_cart,0.0,2026-05-16 16:48:02
8c9d2daf,product_view,0.0,2026-05-16 16:48:04
51bd0661,product_view,0.0,2026-05-16 16:48:04
07478942,purchase,1167.72,2026-05-16 16:48:05
ee11031c,product_view,0.0,2026-05-16 16:48:06
812112b6,purchase,54.99,2026-05-16 16:48:07
861441dd,purchase,108.68,2026-05-16 16:48:07
562a310e,login,0.0,2026-05-16 16:48:08
eee7297f,product_view,0.0,2026-05-16 16:48:10
0e79603b,purchase,1078.53,2026-05-16 16:48:11
70da7718,product_view,0.0,2026-05-16 16:48:12
54b96280,login,0.0,2026-05-16 16:48:13
46dc1a17,login,0.0,2026-05-16 16:48:14
b1d4824d,purchase,448.21,2026-05-16 16:48:16
ff638f24,purchase,1028.27,2026-05-16 16:48:18
1f76a8be,product_view,0.0,2026-05-16 16:48:20
169a0c24,purchase,337.31,2026-05-16 16:48:21
d60dffc2,product_view,0.0,2026-05-16 16:48:22
799bd5dc,product_view,0.0,2026-05-16 16:48:23
ae84a5f8,login,0.0,2026-05-16 16:48:25
b4157768,login,0.0,2026-05-16 16:48:26
9a057d0c,product_view,0.0,2026-05-16 16:48:26
c9d42f55,add_to_cart,0.0,2026-05-16 16:48:27
4cb77027,purchase,641.17,2026-05-16 16:48:28
101f42ec,add_to_cart,0.0,2026-05-16 16:48:29
608771eb,login,0.0,2026-05-16 16:48:30
5ca2b110,product_view,0.0,2026-05-16 16:48:32
1050a2c2,add_to_cart,0.0,2026-05-16 16:48:34
27617cee,add_to_cart,0.0,2026-05-16 16:48:35
96ea7fff,login,0.0,2026-05-16 16:48:37
101f42ec,purchase,199.66,2026-05-16 16:48:39
1c2b869f,add_to_cart,0.0,2026-05-16 16:48:40
de252248,login,0.0,2026-05-16 16:48:41
0703f785,login,0.0,2026-05-16 16:48:42
a9db0fb4,purchase,1245.62,2026-05-16 16:48:44
12369dc8,purchase,121.01,2026-05-16 16:48:45
799bd5dc,login,0.0,2026-05-16 16:48:47
562a310e,add_to_cart,0.0,2026-05-16 16:48:48
76645440,purchase,484.98,2026-05-16 16:48:50
b1d4824d,product_view,0.0,2026-05-16 16:48:52
82c7424f,login,0.0,2026-05-16 16:48:53
8fd59f23,purchase,1173.88,2026-05-16 16:48:54
9c855ceb,login,0.0,2026-05-16 16:48:56
d1887759,login,0.0,2026-05-16 16:48:58
e03ba216,purchase,804.46,2026-05-16 16:49:00
b51cfd6c,purchase,82.97,2026-05-16 16:49:01
492d838a,login,0.0,2026-05-16 16:49:02
f8c6d4d1,purchase,893.16,2026-05-16 16:49:04
b4ce7aa5,add_to_cart,0.0,2026-05-16 16:49:04
d2e2e470,product_view,0.0,2026-05-16 16:49:06
3651a2fa,login,0.0,2026-05-16 16:49:07
82c7424f,login,0.0,2026-05-16 16:49:08
6d0b56dc,purchase,163.68,2026-05-16 16:49:09
4d95a9d8,purchase,1082.17,2026-05-16 16:49:10
e84be655,product_view,0.0,2026-05-16 16:49:11
9f6e27a3,product_view,0.0,2026-05-16 16:49:12
ef4eb386,login,0.0,2026-05-16 16:49:13
f8c6d4d1,add_to_cart,0.0,2026-05-16 16:49:14
c0b45893,login,0.0,2026-05-16 16:49:16
ae6d0e73,login,0.0,2026-05-16 16:49:17
a7d175e5,purchase,1126.15,2026-05-16 16:49:18
252301c6,add_to_cart,0.0,2026-05-16 16:49:20
ae84a5f8,login,0.0,2026-05-16 16:49:21
e8308822,purchase,367.73,2026-05-16 16:49:23
717be4b6,add_to_cart,0.0,2026-05-16 16:49:24
eee7297f,login,0.0,2026-05-16 16:49:25
ce581e4f,product_view,0.0,2026-05-16 16:49:27
5fc95d85,login,0.0,2026-05-16 16:49:28
64de6fa4,login,0.0,2026-05-16 16:49:29
d64b4eaa,add_to_cart,0.0,2026-05-16 16:49:31
da3711db,product_view,0.0,2026-05-16 16:49:32
2a19ce3b,add_to_cart,0.0,2026-05-16 16:49:33
36304b81,product_view,0.0,2026-05-16 16:49:34
f29793f4,add_to_cart,0.0,2026-05-16 16:49:35
6919d807,add_to_cart,0.0,2026-05-16 16:49:36
13c838da,purchase,1368.39,2026-05-16 16:49:37
b2a01ea3,add_to_cart,0.0,2026-05-16 16:49:38
17c43452,product_view,0.0,2026-05-16 16:49:39
82ba77e9,product_view,0.0,2026-05-16 16:49:41
c960976d,product_view,0.0,2026-05-16 16:49:42
f1c95eae,login,0.0,2026-05-16 16:49:43
e39bfcf3,product_view,0.0,2026-05-16 16:49:45
80c297b3,product_view,0.0,2026-05-16 16:49:47
e7b21096,add_to_cart,0.0,2026-05-16 16:49:48
3f18b2a9,product_view,0.0,2026-05-16 16:49:50
5fc95d85,purchase,201.41,2026-05-16 16:49:51
93edde08,product_view,0.0,2026-05-16 16:49:53
1114d93c,add_to_cart,0.0,2026-05-16 16:49:54
7f0f8908,purchase,1359.87,2026-05-16 16:49:55
ac71a32a,product_view,0.0,2026-05-16 16:49:56
7a2ff65b,add_to_cart,0.0,2026-05-16 16:49:57
a8a975cb,login,0.0,2026-05-16 16:49:58
69ff7d1f,product_view,0.0,2026-05-16 16:50:00
64de6fa4,product_view,0.0,2026-05-16 16:50:01
6075ce82,login,0.0,2026-05-16 16:50:03
1adeef8a,purchase,692.03,2026-05-16 16:50:05
5f8db16b,add_to_cart,0.0,2026-05-16 16:50:07
d6866fcf,login,0.0,2026-05-16 16:50:08
41a96605,login,0.0,2026-05-16 16:50:08
65f7c256,purchase,462.82,2026-05-16 16:50:10
a564e12b,add_to_cart,0.0,2026-05-16 16:50:12
40eecb2f,add_to_cart,0.0,2026-05-16 16:50:13
d811383e,purchase,330.61,2026-05-16 16:50:15
8c9d2daf,login,0.0,2026-05-16 16:50:17
d47eb5e2,login,0.0,2026-05-16 16:50:18
799bd5dc,login,0.0,2026-05-16 16:50:19
f6b80a58,purchase,234.68,2026-05-16 16:50:20
bd6ab395,purchase,261.74,2026-05-16 16:50:22
8f7a30c2,add_to_cart,0.0,2026-05-16 16:50:23
5fb20c1a,add_to_cart,0.0,2026-05-16 16:50:25
23f5a421,product_view,0.0,2026-05-16 16:50:26
6b57fe48,add_to_cart,0.0,2026-05-16 16:50:27
58fecedf,product_view,0.0,2026-05-16 16:50:28
fb8d1a11,purchase,409.92,2026-05-16 16:50:29
ce581e4f,login,0.0,2026-05-16 16:50:30
decd42f9,purchase,1342.04,2026-05-16 16:50:30
a9c96f6e,purchase,468.99,2026-05-16 16:50:31
145d5e92,add_to_cart,0.0,2026-05-16 16:50:32
23f5a421,product_view,0.0,2026-05-16 16:50:34
48403922,product_view,0.0,2026-05-16 16:50:35
4c569e0f,add_to_cart,0.0,2026-05-16 16:50:36
c960976d,login,0.0,2026-05-16 16:50:37
19945319,product_view,0.0,2026-05-16 16:50:39
17c43452,login,0.0,2026-05-16 16:50:41
d717fa6e,login,0.0,2026-05-16 16:50:42
e8308822,product_view,0.0,2026-05-16 16:50:43
2e71e10f,product_view,0.0,2026-05-16 16:50:45
c0b45893,product_view,0.0,2026-05-16 16:50:45
39b91f9e,login,0.0,2026-05-16 16:50:47
8339afe6,add_to_cart,0.0,2026-05-16 16:50:48
9e3b1f43,purchase,97.56,2026-05-16 16:50:50
5dd099d8,login,0.0,2026-05-16 16:50:52
e3b63e54,login,0.0,2026-05-16 16:50:54
41a96605,product_view,0.0,2026-05-16 16:50:54
e3b63e54,add_to_cart,0.0,2026-05-16 16:50:56
2aa78745,add_to_cart,0.0,2026-05-16 16:50:57
9e2d131f,product_view,0.0,2026-05-16 16:50:58
40eecb2f,login,0.0,2026-05-16 16:50:59
ff156d36,add_to_cart,0.0,2026-05-16 16:51:01
f7b0b04f,add_to_cart,0.0,2026-05-16 16:51:01
b4a83da2,product_view,0.0,2026-05-16 16:51:02
efd25edd,product_view,0.0,2026-05-16 16:51:03
0e35db64,purchase,752.09,2026-05-16 16:51:04
1a553efb,purchase,1305.39,2026-05-16 16:51:05
9e2d131f,login,0.0,2026-05-16 16:51:06
bc49a33d,add_to_cart,0.0,2026-05-16 16:51:07
207e00a2,login,0.0,2026-05-16 16:51:09
2024bd8e,add_to_cart,0.0,2026-05-16 16:51:10
22c0f6d9,add_to_cart,0.0,2026-05-16 16:51:11
b2155bfb,purchase,943.19,2026-05-16 16:51:12
86d6debe,login,0.0,2026-05-16 16:51:13
8ced8f12,product_view,0.0,2026-05-16 16:51:14
b2a01ea3,add_to_cart,0.0,2026-05-16 16:51:15
f6b80a58,purchase,348.05,2026-05-16 16:51:17
3a6cc547,add_to_cart,0.0,2026-05-16 16:51:18
894aef43,product_view,0.0,2026-05-16 16:51:19
9e3b1f43,login,0.0,2026-05-16 16:51:20
889a3b57,purchase,1163.64,2026-05-16 16:51:21
252301c6,login,0.0,2026-05-16 16:51:23
f2d8236a,login,0.0,2026-05-16 16:51:23
1c76d36a,login,0.0,2026-05-16 16:51:24
207e00a2,login,0.0,2026-05-16 16:51:25
8adceb48,product_view,0.0,2026-05-16 16:51:26
e8308822,product_view,0.0,2026-05-16 16:51:28
78d9a8ea,login,0.0,2026-05-16 16:51:29
ed426798,purchase,147.16,2026-05-16 16:51:31
b5996da6,login,0.0,2026-05-16 16:51:32
773b43ca,add_to_cart,0.0,2026-05-16 16:51:33
c12ab648,product_view,0.0,2026-05-16 16:51:34
36304b81,product_view,0.0,2026-05-16 16:51:35
e3b63e54,purchase,649.78,2026-05-16 16:51:36
6b458268,add_to_cart,0.0,2026-05-16 16:51:37
8149cb00,add_to_cart,0.0,2026-05-16 16:51:38
1dcae286,product_view,0.0,2026-05-16 16:51:39
f6b80a58,product_view,0.0,2026-05-16 16:51:40
9762685a,purchase,1178.44,2026-05-16 16:51:42
bca609a7,product_view,0.0,2026-05-16 16:51:43
b358b054,add_to_cart,0.0,2026-05-16 16:51:45
70da7718,login,0.0,2026-05-16 16:51:47
0c802672,login,0.0,2026-05-16 16:51:48
df393245,purchase,1080.05,2026-05-16 16:51:49
63ff59a2,login,0.0,2026-05-16 16:51:50
d811383e,purchase,201.39,2026-05-16 16:51:52
f7b0b04f,purchase,1346.17,2026-05-16 16:51:53
0244940e,purchase,76.21,2026-05-16 16:51:55
8fd59f23,add_to_cart,0.0,2026-05-16 16:51:55
ab2cf42c,purchase,106.71,2026-05-16 16:51:56
ccf208f0,product_view,0.0,2026-05-16 16:51:57
e2e3a68b,product_view,0.0,2026-05-16 16:51:58
a7d175e5,login,0.0,2026-05-16 16:51:59
70da7718,product_view,0.0,2026-05-16 16:52:01
293a0a48,product_view,0.0,2026-05-16 16:52:03
ee11031c,login,0.0,2026-05-16 16:52:05
bdd25d60,login,0.0,2026-05-16 16:52:06
718a4242,product_view,0.0,2026-05-16 16:52:07
9cd2f7a2,product_view,0.0,2026-05-16 16:52:09
c0b45893,product_view,0.0,2026-05-16 16:52:10
1c2b869f,product_view,0.0,2026-05-16 16:52:12
2024bd8e,login,0.0,2026-05-16 16:52:14
95f6eb00,purchase,1484.34,2026-05-16 16:52:15
8ced8f12,add_to_cart,0.0,2026-05-16 16:52:16
c6fd8f78,purchase,1131.82,2026-05-16 16:52:18
8e56d67b,add_to_cart,0.0,2026-05-16 16:52:19
bff33080,add_to_cart,0.0,2026-05-16 16:52:20
1c2b869f,product_view,0.0,2026-05-16 16:52:22
4d95a9d8,add_to_cart,0.0,2026-05-16 16:52:22
5f8db16b,product_view,0.0,2026-05-16 16:52:24
d78a4a44,product_view,0.0,2026-05-16 16:52:25
f7b0b04f,login,0.0,2026-05-16 16:52:27
f60cd469,login,0.0,2026-05-16 16:52:29
bd6ab395,add_to_cart,0.0,2026-05-16 16:52:30
0244940e,purchase,1013.97,2026-05-16 16:52:31
841f24d2,purchase,560.84,2026-05-16 16:52:33
5f8db16b,login,0.0,2026-05-16 16:52:34
efd25edd,add_to_cart,0.0,2026-05-16 16:52:36
a11c1084,add_to_cart,0.0,2026-05-16 16:52:37
0703f785,purchase,1088.79,2026-05-16 16:52:38
66e29d69,purchase,268.42,2026-05-16 16:52:39
c1212a24,login,0.0,2026-05-16 16:52:41
e7b21096,add_to_cart,0.0,2026-05-16 16:52:42
8339afe6,purchase,610.0,2026-05-16 16:52:43
d78a4a44,product_view,0.0,2026-05-16 16:52:43
a6f64a29,login,0.0,2026-05-16 16:52:45
7894ad6c,add_to_cart,0.0,2026-05-16 16:52:46
cc2bf54e,login,0.0,2026-05-16 16:52:48
d391228a,product_view,0.0,2026-05-16 16:52:50
d2e2e470,login,0.0,2026-05-16 16:52:50
8ced8f12,purchase,1396.77,2026-05-16 16:52:51
a8a975cb,add_to_cart,0.0,2026-05-16 16:52:52
a8bed626,purchase,926.19,2026-05-16 16:52:54
71fa425d,purchase,639.27,2026-05-16 16:52:56
d3e54d9a,product_view,0.0,2026-05-16 16:52:57
da3711db,product_view,0.0,2026-05-16 16:52:58
8bfaaaf0,add_to_cart,0.0,2026-05-16 16:52:59
8bd5267b,purchase,279.9,2026-05-16 16:53:00
31627c8c,add_to_cart,0.0,2026-05-16 16:53:02
157b7fb0,purchase,508.45,2026-05-16 16:53:03
b4157768,add_to_cart,0.0,2026-05-16 16:53:04
773b43ca,purchase,1225.0,2026-05-16 16:53:06
2e173ea7,product_view,0.0,2026-05-16 16:53:07
573d8623,purchase,431.57,2026-05-16 16:53:09
9989bf07,add_to_cart,0.0,2026-05-16 16:53:11
d991f733,add_to_cart,0.0,2026-05-16 16:53:12
bb7cbc56,purchase,1397.37,2026-05-16 16:53:13
69eab1c8,purchase,1431.59,2026-05-16 16:53:14
7f237d07,purchase,522.08,2026-05-16 16:53:15
27617cee,purchase,575.9,2026-05-16 16:53:16
95f6eb00,purchase,72.48,2026-05-16 16:53:17
ae6d0e73,login,0.0,2026-05-16 16:53:19
15129865,purchase,1382.32,2026-05-16 16:53:20
bc49a33d,add_to_cart,0.0,2026-05-16 16:53:21
a7d175e5,add_to_cart,0.0,2026-05-16 16:53:21
b90149ab,add_to_cart,0.0,2026-05-16 16:53:22
474196d0,login,0.0,2026-05-16 16:53:23
810da40b,add_to_cart,0.0,2026-05-16 16:53:24
62e58d06,product_view,0.0,2026-05-16 16:53:25
59666e8b,product_view,0.0,2026-05-16 16:53:26
bba6e72e,purchase,548.99,2026-05-16 16:53:28
8c9d2daf,product_view,0.0,2026-05-16 16:53:29
10713e65,product_view,0.0,2026-05-16 16:53:30
31f75971,purchase,275.56,2026-05-16 16:53:31
d47eb5e2,purchase,941.44,2026-05-16 16:53:33
6339f001,purchase,1156.3,2026-05-16 16:53:34
b78ce21a,login,0.0,2026-05-16 16:53:35
5fc95d85,add_to_cart,0.0,2026-05-16 16:53:36
82c7424f,login,0.0,2026-05-16 16:53:37
46dc1a17,product_view,0.0,2026-05-16 16:53:39
31627c8c,login,0.0,2026-05-16 16:53:39
10713e65,add_to_cart,0.0,2026-05-16 16:53:40
4e483291,login,0.0,2026-05-16 16:53:41
93edde08,product_view,0.0,2026-05-16 16:53:43
f8840293,product_view,0.0,2026-05-16 16:53:45
22c0f6d9,purchase,1106.05,2026-05-16 16:53:47
c66f87ba,product_view,0.0,2026-05-16 16:53:48
1d91c897,purchase,1344.98,2026-05-16 16:53:50
5122f12f,add_to_cart,0.0,2026-05-16 16:53:51
b4157768,add_to_cart,0.0,2026-05-16 16:53:53
25365025,purchase,1346.72,2026-05-16 16:53:54
48f5b459,add_to_cart,0.0,2026-05-16 16:53:56
e639a00d,login,0.0,2026-05-16 16:53:57
ed426798,purchase,534.31,2026-05-16 16:53:59
f2688cf9,product_view,0.0,2026-05-16 16:54:01
63a7a9be,purchase,525.69,2026-05-16 16:54:02
9d34a826,login,0.0,2026-05-16 16:54:03
0f35514e,product_view,0.0,2026-05-16 16:54:05
061f8ede,product_view,0.0,2026-05-16 16:54:05
944d0690,product_view,0.0,2026-05-16 16:54:06
de252248,purchase,262.79,2026-05-16 16:54:07
8ba6b39c,add_to_cart,0.0,2026-05-16 16:54:09
3a6cc547,product_view,0.0,2026-05-16 16:54:09
19945319,add_to_cart,0.0,2026-05-16 16:54:11
fd5e3b55,purchase,1135.42,2026-05-16 16:54:12
62c8081c,purchase,48.51,2026-05-16 16:54:13
2ad059dc,add_to_cart,0.0,2026-05-16 16:54:14
67c5f5d7,product_view,0.0,2026-05-16 16:54:15
0c52c06f,product_view,0.0,2026-05-16 16:54:16
38348004,product_view,0.0,2026-05-16 16:54:18
71490ace,purchase,620.93,2026-05-16 16:54:20
d5f0e28e,product_view,0.0,2026-05-16 16:54:21
f8840293,add_to_cart,0.0,2026-05-16 16:54:22
b8cf533f,login,0.0,2026-05-16 16:54:24
e6623914,login,0.0,2026-05-16 16:54:25
081aaac7,login,0.0,2026-05-16 16:54:26
bdd25d60,product_view,0.0,2026-05-16 16:54:27
db43408b,add_to_cart,0.0,2026-05-16 16:54:29
2ad059dc,login,0.0,2026-05-16 16:54:31
351286b6,login,0.0,2026-05-16 16:54:32
2d846ba9,login,0.0,2026-05-16 16:54:34
207e00a2,product_view,0.0,2026-05-16 16:54:34
8ed96d65,purchase,1438.82,2026-05-16 16:54:35
9a057d0c,purchase,173.61,2026-05-16 16:54:37
db43408b,add_to_cart,0.0,2026-05-16 16:54:39
c960976d,purchase,220.69,2026-05-16 16:54:40
ad0f2d60,add_to_cart,0.0,2026-05-16 16:54:41
e39bfcf3,product_view,0.0,2026-05-16 16:54:43
145d5e92,product_view,0.0,2026-05-16 16:54:44
8c9d2daf,login,0.0,2026-05-16 16:54:46
69ff7d1f,purchase,1467.92,2026-05-16 16:54:48
0372340d,purchase,383.92,2026-05-16 16:54:48
608771eb,login,0.0,2026-05-16 16:54:50
93edde08,product_view,0.0,2026-05-16 16:54:51
7131ab8f,purchase,1015.68,2026-05-16 16:54:52
71fa425d,login,0.0,2026-05-16 16:54:53
03371c32,purchase,322.4,2026-05-16 16:54:54
cff7f319,add_to_cart,0.0,2026-05-16 16:54:55
ac8d9bca,add_to_cart,0.0,2026-05-16 16:54:55
7257b064,login,0.0,2026-05-16 16:54:57
ee11031c,login,0.0,2026-05-16 16:54:57
48f5b459,purchase,782.3,2026-05-16 16:54:58
d1c8840c,add_to_cart,0.0,2026-05-16 16:55:00
69eab1c8,purchase,895.31,2026-05-16 16:55:01
00d97948,add_to_cart,0.0,2026-05-16 16:55:03
bff33080,product_view,0.0,2026-05-16 16:55:05
36304b81,purchase,1155.35,2026-05-16 16:55:06
26c2eba2,add_to_cart,0.0,2026-05-16 16:55:07
6c95a9c4,purchase,1211.9,2026-05-16 16:55:08
46dc1a17,add_to_cart,0.0,2026-05-16 16:55:09
4d95a9d8,purchase,420.17,2026-05-16 16:55:10
feb3c39c,purchase,1447.81,2026-05-16 16:55:12
1eea7f65,purchase,844.33,2026-05-16 16:55:12
7f34869a,purchase,1158.11,2026-05-16 16:55:13
08637860,add_to_cart,0.0,2026-05-16 16:55:14
31153f80,add_to_cart,0.0,2026-05-16 16:55:15
131e915d,add_to_cart,0.0,2026-05-16 16:55:17
2aa78745,purchase,216.97,2026-05-16 16:55:18
40eecb2f,login,0.0,2026-05-16 16:55:20
a1465eaf,product_view,0.0,2026-05-16 16:55:21
d47eb5e2,login,0.0,2026-05-16 16:55:22
aeafccaf,product_view,0.0,2026-05-16 16:55:23
53b53229,product_view,0.0,2026-05-16 16:55:24
13d6d10b,add_to_cart,0.0,2026-05-16 16:55:26
4ee8f0f3,login,0.0,2026-05-16 16:55:27
b731f0f4,login,0.0,2026-05-16 16:55:28
65235f51,purchase,461.73,2026-05-16 16:55:29
ab156625,product_view,0.0,2026-05-16 16:55:31
608771eb,login,0.0,2026-05-16 16:55:33
6e8f34af,product_view,0.0,2026-05-16 16:55:34
13ccdc4c,add_to_cart,0.0,2026-05-16 16:55:36
0c802672,purchase,1210.87,2026-05-16 16:55:38
3f18b2a9,login,0.0,2026-05-16 16:55:39
5af57426,product_view,0.0,2026-05-16 16:55:40
3eec2d64,add_to_cart,0.0,2026-05-16 16:55:41
b2a01ea3,login,0.0,2026-05-16 16:55:42
54626749,add_to_cart,0.0,2026-05-16 16:55:43
c12ab648,login,0.0,2026-05-16 16:55:45
72a3348a,product_view,0.0,2026-05-16 16:55:45
39787bbe,login,0.0,2026-05-16 16:55:46
29ed49c8,login,0.0,2026-05-16 16:55:48
1a553efb,add_to_cart,0.0,2026-05-16 16:55:49
f2d8236a,purchase,478.53,2026-05-16 16:55:50
a65092ab,login,0.0,2026-05-16 16:55:52
ccf208f0,add_to_cart,0.0,2026-05-16 16:55:54
bd916bac,product_view,0.0,2026-05-16 16:55:55
b358b054,purchase,1012.14,2026-05-16 16:55:56
af9fc1b7,add_to_cart,0.0,2026-05-16 16:55:57
bdbd7a70,product_view,0.0,2026-05-16 16:55:59
e0495605,login,0.0,2026-05-16 16:56:00
46dc1a17,add_to_cart,0.0,2026-05-16 16:56:00
773b43ca,product_view,0.0,2026-05-16 16:56:02
1a9107d6,login,0.0,2026-05-16 16:56:03
d2e2e470,login,0.0,2026-05-16 16:56:04
d2302253,login,0.0,2026-05-16 16:56:05
c305a6c9,login,0.0,2026-05-16 16:56:07
d1c8840c,login,0.0,2026-05-16 16:56:08
8f7a30c2,purchase,1253.13,2026-05-16 16:56:09
14c8ac2d,login,0.0,2026-05-16 16:56:10
169a0c24,purchase,612.67,2026-05-16 16:56:11
0f35514e,login,0.0,2026-05-16 16:56:13
deb443f5,login,0.0,2026-05-16 16:56:15
e03ba216,login,0.0,2026-05-16 16:56:15
f26ce082,login,0.0,2026-05-16 16:56:16
39787bbe,purchase,679.99,2026-05-16 16:56:18
61796730,add_to_cart,0.0,2026-05-16 16:56:19
66e29d69,add_to_cart,0.0,2026-05-16 16:56:20
51bd0661,product_view,0.0,2026-05-16 16:56:22
7f34869a,product_view,0.0,2026-05-16 16:56:23
4a8cf044,login,0.0,2026-05-16 16:56:24
d3e54d9a,add_to_cart,0.0,2026-05-16 16:56:26
af9fc1b7,purchase,828.85,2026-05-16 16:56:27
ac8d9bca,login,0.0,2026-05-16 16:56:29
d5f0e28e,purchase,362.21,2026-05-16 16:56:30
099491d5,login,0.0,2026-05-16 16:56:31
d3e54d9a,add_to_cart,0.0,2026-05-16 16:56:31
82c7424f,product_view,0.0,2026-05-16 16:56:33
2770b457,add_to_cart,0.0,2026-05-16 16:56:35
88182cdc,add_to_cart,0.0,2026-05-16 16:56:36
b3284b65,purchase,656.92,2026-05-16 16:56:37
7a2db8ed,add_to_cart,0.0,2026-05-16 16:56:39
63e56f5b,product_view,0.0,2026-05-16 16:56:41
bdd25d60,add_to_cart,0.0,2026-05-16 16:56:42
65ad358d,product_view,0.0,2026-05-16 16:56:43
4efe1c45,add_to_cart,0.0,2026-05-16 16:56:45
44054c49,add_to_cart,0.0,2026-05-16 16:56:47
1c2b869f,product_view,0.0,2026-05-16 16:56:47
0c28e0fe,purchase,506.32,2026-05-16 16:56:48
1a8cf5f7,add_to_cart,0.0,2026-05-16 16:56:50
